"L67021000425","67021","000425"
"L66266000287","66266","000287"
"L66577000900","66577","000900"
"L67609000632","67609","000632"
"L65812001017","65812","001017"
"L67531000898","67531","000898"
"L67573001211","67573","001211"
"L67519001272","67519","001272"
"L67178005229","67178","005229"
"L66461001532","66461","001532"
"L66979000189","66979","000189"
"L67219001376","67219","001376"
"L67219001380","67219","001380"
"L67219001392","67219","001392"
"L67492002908","67492","002908"
"L67491000046","67491","000046"
"L67167000096","67167","000096"
"L67462001377","67462","001377"
"L66366003680","66366","003680"
"L67355003854","67355","003854"
"L67355000556","67355","000556"
"L67426004824","67426","004824"
"L67519001273","67519","001273"
"L66779000695","66779","000695"
"L67080004507","67080","004507"
"L67577003327","67577","003327"
"L67219001351","67219","001351"
"L67526011298","67526","011298"
"L67166000053","67166","000053"
"L67178002867","67178","002867"
"l67170008376","67170","008376"
"L67496003560","67496","003560"
"L67526010137","67526","010137"
"L66889000631","66889","000631"
"L66569001788","66569","001788"
"L66901001591","66901","001591"
"L65833001158","65833","001158"
"L66901001580","66901","001580"
"L66203000694","66203","000694"
"L65735002291","65735","002291"
"L67533001718","67533","001718"
"L66902000929","66902","000929"
"L66902000925","66902","000925"
"L66638000832","66638","000832"
"L66861001747","66861","001747"
"L67639006385","67639","006385"
"L67351004533","67351","004533"
"L66196001255","66196","001255"
"L66701001618","66701","001618"
"L67170002578","67170","002578"
"L67526009860","67526","009860"
"L67463001961","67463","001961"
"L67080005793","67080","005793"
"L67628001178","67628","001178"
"L67640011853","67640","011853"
"l67240002869","67240","002869"
"L66124000622","66124","000622"
"L65803000280","65803","000280"
"L67500001671","67500","001671"
"L67178004704","67178","004704"
"L66515001106","66515","001106"
"L67500001670","67500","001670"
"L67302001412","67302","001412"
"L67426001869","67426","001869"
"L67577002630","67577","002630"
"L67574000224","67574","000224"
"L67429002873","67429","002873"
"L67088000752","67088","000752"
"L67246000916","67246","000916"
"L67524005398","67524","005398"
"L66808002479","66808","002479"
"L67485001692","67485","001692"
"L66099006318","66099","006318"
"L67360001274","67360","001274"
"L67526008170","67526","008170"
"l66889001389","66889","001389"
"l66515001590","66515","001590"
"l66743000738","66743","000738"
"l66515001600","66515","001600"
"L67080002830","67080","002830"
"L67080002834","67080","002834"
"L66567000671","66567","000671"
"L67426000998","67426","000998"
"L66080000496","66080","000496"
"L67490001173","67490","001173"
"L66138004011","66138","004011"
"L65782000240","65782","000240"
"L67080001508","67080","001508"
"l66806000273","66806","000273"
"l65911001441","65911","001441"
"L67167000136","67167","000136"
"L67464005123","67464","005123"
"L67360001989","67360","001989"
"L67418002219","67418","002219"
"L67464003807","67464","003807"
"L67464003323","67464","003323"
"L65680001096","65680","001096"
"L67525002319","67525","002319"
"L67030000973","67030","000973"
"L67080005418","67080","005418"
"L67466000938","67466","000938"
"L66981006477","66981","006477"
"L66780000705","66780","000705"
"L67577015180","67577","015180"
"L67466001043","67466","001043"
"L67274002092","67274","002092"
"L67078002342","67078","002342"
"L66941003982","66941","003982"
"L67606000883","67606","000883"
"L66866009674","66866","009674"
"L67500002202","67500","002202"
"L67170001674","67170","001674"
"L67088001493","67088","001493"
"L67464001671","67464","001671"
"L67519000978","67519","000978"
"L67170005555","67170","005555"
"L66861006136","66861","006136"
"L66777003839","66777","003839"
"L67531000459","67531","000459"
"L67690003930","67690","003930"
"L67215000295","67215","000295"
"L66367002347","66367","002347"
"L67606003217","67606","003217"
"L67418001093","67418","001093"
"L67492000981","67492","000981"
"L65708001552","65708","001552"
"L66463000027","66463","000027"
"L66580000430","66580","000430"
"L67524001599","67524","001599"
"l67645000324","67645","000324"
"l66861005100","66861","005100"
"l66495016991","66495","016991"
"L66866000876","66866","000876"
"L67645011594","67645","011594"
"L67360001498","67360","001498"
"L67016001125","67016","001125"
"L67016001124","67016","001124"
"L67016001113","67016","001113"
"L66496000385","66496","000385"
"L66496000372","66496","000372"
"L67016001120","67016","001120"
"L67261006289","67261","006289"
"L67248000017","67248","000017"
"L67248004573","67248","004573"
"L66781000414","66781","000414"
"L67005005402","67005","005402"
"L67485001864","67485","001864"
"L67005006037","67005","006037"
"L66894002457","66894","002457"
"L67355001797","67355","001797"
"L66638000614","66638","000614"
"L66986000412","66986","000412"
"L67240000229","67240","000229"
"L67132001257","67132","001257"
"L67486000601","67486","000601"
"L67132001261","67132","001261"
"L67240000221","67240","000221"
"L67486000800","67486","000800"
"L66802003256","66802","003256"
"L67166002082","67166","002082"
"L67418001784","67418","001784"
"L67525001081","67525","001081"
"L67233004743","67233","004743"
"L67533001630","67533","001630"
"L67485002692","67485","002692"
"L67485000064","67485","000064"
"L67486000139","67486","000139"
"L67090000318","67090","000318"
"L67360001335","67360","001335"
"L67496000462","67496","000462"
"L67175006202","67175","006202"
"L67170010860","67170","010860"
"L67246000667","67246","000667"
"L67261002374","67261","002374"
"L67298000601","67298","000601"
"L67525000778","67525","000778"
"L67519000969","67519","000969"
"L66986000536","66986","000536"
"L67175006742","67175","006742"
"L66702002666","66702","002666"
"L66861008271","66861","008271"
"L67178002893","67178","002893"
"L67166000055","67166","000055"
"L67485003392","67485","003392"
"L67574000707","67574","000707"
"L67240000587","67240","000587"
"L67490000687","67490","000687"
"L67166001617","67166","001617"
"L67646006002","67646","006002"
"L67646005901","67646","005901"
"L67646005990","67646","005990"
"L67248004170","67248","004170"
"L67641019152","67641","019152"
"L67219000975","67219","000975"
"L67573001598","67573","001598"
"L66862007865","66862","007865"
"L67166000735","67166","000735"
"L67462003867","67462","003867"
"L67519000874","67519","000874"
"L67485000068","67485","000068"
"L67485000071","67485","000071"
"L67485002697","67485","002697"
"L67485002696","67485","002696"
"L67485000063","67485","000063"
"L67486000787","67486","000787"
"L66808001032","66808","001032"
"L66886000097","66886","000097"
"L67240000224","67240","000224"
"L66886000096","66886","000096"
"L67426004582","67426","004582"
"L67492000637","67492","000637"
"L67520000673","67520","000673"
"L67641014715","67641","014715"
"L67351004002","67351","004002"
"L67641014920","67641","014920"
"L67641005676","67641","005676"
"L67641014706","67641","014706"
"L67351004224","67351","004224"
"L67351014705","67351","014705"
"L67349005801","67349","005801"
"L67641014721","67641","014721"
"L67088002712","67088","002712"
"L67351003922","67351","003922"
"L67351018061","67351","018061"
"L67641005675","67641","005675"
"L67641005660","67641","005660"
"L67351014723","67351","014723"
"L67640000874","67640","000874"
"L67520001222","67520","001222"
"L67690001889","67690","001889"
"L67525002968","67525","002968"
"L67426003926","67426","003926"
"L67355001207","67355","001207"
"L67533000281","67533","000281"
"L67249000544","67249","000544"
"L67581007598","67581","007598"
"L66099004474","66099","004474"
"L66944001238","66944","001238"
"L67090001033","67090","001033"
"L67302000649","67302","000649"
"L67573000999","67573","000999"
"L67525002581","67525","002581"
"L67486002343","67486","002343"
"L66886000862","66886","000862"
"L67296002025","67296","002025"
"L67486000312","67486","000312"
"L67730007148","67730","007148"
"L67356000464","67356","000464"
"L67577012095","67577","012095"
"L67352001886","67352","001886"
"L67606001804","67606","001804"
"L67429002198","67429","002198"
"L67274002945","67274","002945"
"L67704003772","67704","003772"
"L67700002814","67700","002814"
"L67493000881","67493","000881"
"L67696000490","67696","000490"
"L67499001783","67499","001783"
"L67747003943","67747","003943"
"L67701000221","67701","000221"
"L67747001001","67747","001001"
"L67464000999","67464","000999"
"L67747001019","67747","001019"
"L67747003939","67747","003939"
"L67747001027","67747","001027"
"L67747005959","67747","005959"
"L67747003946","67747","003946"
"L67747004967","67747","004967"
"L67747005956","67747","005956"
"L67747005955","67747","005955"
"L67350001413","67350","001413"
"L67747003949","67747","003949"
"L67495006530","67495","006530"
"L67747003936","67747","003936"
"L66568000262","66568","000262"
"L67747003947","67747","003947"
"L67747003940","67747","003940"
"L67699001068","67699","001068"
"L67712001031","67712","001031"
"l67699000600","67699","000600"
"L67426002034","67426","002034"
"L67573000930","67573","000930"
"L67296002412","67296","002412"
"L67357001701","67357","001701"
"L67462002565","67462","002565"
"L66721000612","66721","000612"
"L66259001729","66259","001729"
"L66500001741","66500","001741"
"L67493000283","67493","000283"
"L67747005441","67747","005441"
"L67641012636","67641","012636"
"L67486000049","67486","000049"
"L67486000143","67486","000143"
"L67486000148","67486","000148"
"L67485000075","67485","000075"
"L67485000070","67485","000070"
"L67221000261","67221","000261"
"L66569000669","66569","000669"
"L67091001272","67091","001272"
"L67640002257","67640","002257"
"L67640002246","67640","002246"
"L67640002262","67640","002262"
"L67640002258","67640","002258"
"L67640011155","67640","011155"
"L67640011183","67640","011183"
"L67640002252","67640","002252"
"L67640002251","67640","002251"
"L67080000249","67080","000249"
"L67700002140","67700","002140"
"L67347002286","67347","002286"
"L67698000034","67698","000034"
"L67698001546","67698","001546"
"L67170009137","67170","009137"
"L67166000012","67166","000012"
"l66894004082","66894","004082"
"L67418002553","67418","002553"
"L67464006779","67464","006779"
"L67178003139","67178","003139"
"L67640006016","67640","006016"
"L67357000873","67357","000873"
"L67220000829","67220","000829"
"L67645005749","67645","005749"
"L67524003875","67524","003875"
"L66886002541","66886","002541"
"L66886002542","66886","002542"
"L66886002538","66886","002538"
"L66886002546","66886","002546"
"L67485000688","67485","000688"
"L67485000677","67485","000677"
"L67485000683","67485","000683"
"L67485000696","67485","000696"
"L67486000795","67486","000795"
"L67486000799","67486","000799"
"L66886002534","66886","002534"
"L67485000681","67485","000681"
"L67486000146","67486","000146"
"L67577000621","67577","000621"
"L67486000150","67486","000150"
"L67485002693","67485","002693"
"L67485000670","67485","000670"
"L67486000154","67486","000154"
"L67486000480","67486","000480"
"L67486000479","67486","000479"
"L67486000467","67486","000467"
"L67811008851","67811","008851"
"L67645005780","67645","005780"
"L67499001882","67499","001882"
"L67704000958","67704","000958"
"L66254001404","66254","001404"
"L67349000103","67349","000103"
"L67463001223","67463","001223"
"L66638004170","66638","004170"
"L66079001019","66079","001019"
"L67698000943","67698","000943"
"L67240001208","67240","001208"
"L67296003538","67296","003538"
"L67690004800","67690","004800"
"L67690004829","67690","004829"
"L67639004891","67639","004891"
"L67812002917","67812","002917"
"L67645003521","67645","003521"
"L67170008201","67170","008201"
"L67812002904","67812","002904"
"L67712001566","67712","001566"
"L67700002134","67700","002134"
"L67466001012","67466","001012"
"L67606003567","67606","003567"
"L67525001319","67525","001319"
"L67526011732","67526","011732"
"L67700002128","67700","002128"
"L67747004866","67747","004866"
"L67747004870","67747","004870"
"L67747004857","67747","004857"
"L67347001661","67347","001661"
"L67797000775","67797","000775"
"L67355001407","67355","001407"
"L67705000505","67705","000505"
"L67794005653","67794","005653"
"L67526011390","67526","011390"
"L67640005924","67640","005924"
"L67811001597","67811","001597"
"L67705000621","67705","000621"
"L67628001452","67628","001452"
"L67730008766","67730","008766"
"L67700003835","67700","003835"
"L67628000761","67628","000761"
"L67302001454","67302","001454"
"L67426002651","67426","002651"
"L65965004835","65965","004835"
"L66642001287","66642","001287"
"L66642001280","66642","001280"
"L66408000058","66408","000058"
"L67428002106","67428","002106"
"L67580003646","67580","003646"
"L67580003650","67580","003650"
"L67580003649","67580","003649"
"L67700001173","67700","001173"
"L67731001835","67731","001835"
"L67731001842","67731","001842"
"L67640003913","67640","003913"
"L66743001169","66743","001169"
"L67485002916","67485","002916"
"L66630002228","66630","002228"
"L67170007399","67170","007399"
"L66267001197","66267","001197"
"L66719000266","66719","000266"
"L67492002489","67492","002489"
"L67464002293","67464","002293"
"L67360001618","67360","001618"
"L67696001155","67696","001155"
"L67641015752","67641","015752"
"L67297001425","67297","001425"
"L67696001593","67696","001593"
"L67417002660","67417","002660"
"L67640000650","67640","000650"
"L67350000332","67350","000332"
"L67427000436","67427","000436"
"L67728000844","67728","000844"
"L67352002006","67352","002006"
"L67464002194","67464","002194"
"L67790000532","67790","000532"
"L67468000176","67468","000176"
"L67696001051","67696","001051"
"L67581001164","67581","001164"
"L66254000541","66254","000541"
"L66943000272","66943","000272"
"l66986004931","66986","004931"
"L67168000272","67168","000272"
"L67690001325","67690","001325"
"L67714000226","67714","000226"
"L67490001705","67490","001705"
"L67699001154","67699","001154"
"L66523003297","66523","003297"
"L67794004209","67794","004209"
"L67606002991","67606","002991"
"L67581007868","67581","007868"
"L67485000471","67485","000471"
"L67577014977","67577","014977"
"L65967000735","65967","000735"
"L67766002173","67766","002173"
"L67645001682","67645","001682"
"L67811002470","67811","002470"
"L67500003070","67500","003070"
"L66577001591","66577","001591"
"L66777007960","66777","007960"
"L66772004071","66772","004071"
"L67833015665","67833","015665"
"L66902000190","66902","000190"
"L67577006215","67577","006215"
"L67418001005","67418","001005"
"L66138004059","66138","004059"
"L67606002031","67606","002031"
"L66804000590","66804","000590"
"L66642000761","66642","000761"
"L66805000618","66805","000618"
"L66201002801","66201","002801"
"L67427000262","67427","000262"
"L67696003368","67696","003368"
"L67465001075","67465","001075"
"L67799000406","67799","000406"
"L67485004310","67485","004310"
"L67581007377","67581","007377"
"L67499001870","67499","001870"
"L67799000047","67799","000047"
"L67809002017","67809","002017"
"L67794004098","67794","004098"
"L67356001659","67356","001659"
"L67766000923","67766","000923"
"L67809001870","67809","001870"
"L67800000944","67800","000944"
"L67573001939","67573","001939"
"L67298004996","67298","004996"
"L67080001487","67080","001487"
"L65835005633","65835","005633"
"L66138004016","66138","004016"
"L66803000329","66803","000329"
"L66894002211","66894","002211"
"L67833015349","67833","015349"
"L67261000104","67261","000104"
"L65883003855","65883","003855"
"L67690003435","67690","003435"
"L67690003439","67690","003439"
"L67690000336","67690","000336"
"L67351014732","67351","014732"
"L67351018074","67351","018074"
"L67833015365","67833","015365"
"L67833015371","67833","015371"
"L67349005837","67349","005837"
"L67354001209","67354","001209"
"L67354001217","67354","001217"
"L67577018044","67577","018044"
"L67577018038","67577","018038"
"L67577018040","67577","018040"
"L67354001626","67354","001626"
"L67349005830","67349","005830"
"L67577018043","67577","018043"
"L67349005835","67349","005835"
"L67491001189","67491","001189"
"L67640010801","67640","010801"
"L67811005035","67811","005035"
"L67519000444","67519","000444"
"L67798001516","67798","001516"
"L67705000611","67705","000611"
"L67468000625","67468","000625"
"L67611000721","67611","000721"
"L66773000076","66773","000076"
"L67812002831","67812","002831"
"L67794001906","67794","001906"
"L67580002616","67580","002616"
"L67580002613","67580","002613"
"L67580002612","67580","002612"
"L67519001757","67519","001757"
"L67747004211","67747","004211"
"L66981001440","66981","001440"
"L66515001740","66515","001740"
"l66255000727","66255","000727"
"l66469000136","66469","000136"
"L67646006408","67646","006408"
"L67021003229","67021","003229"
"L67021003232","67021","003232"
"l67132000290","67132","000290"
"L67705002922","67705","002922"
"L66720001033","66720","001033"
"L67728000177","67728","000177"
"L67728000173","67728","000173"
"L67490001383","67490","001383"
"L67797001529","67797","001529"
"L67713001126","67713","001126"
"L67713001951","67713","001951"
"L67520001338","67520","001338"
"L67233000152","67233","000152"
"L67577000848","67577","000848"
"L67520001713","67520","001713"
"L67701001788","67701","001788"
"L67496001968","67496","001968"
"L66861011288","66861","011288"
"L67811000771","67811","000771"
"L67731001029","67731","001029"
"L66229011017","66229","011017"
"L67794001103","67794","001103"
"L67525001432","67525","001432"
"l67221000353","67221","000353"
"L67355001420","67355","001420"
"l67350004907","67350","004907"
"L67581004734","67581","004734"
"L67170005917","67170","005917"
"L67519000868","67519","000868"
"L67466000686","67466","000686"
"L66196001245","66196","001245"
"L67728000044","67728","000044"
"L67690002920","67690","002920"
"L67690002922","67690","002922"
"L67690002909","67690","002909"
"L67297001242","67297","001242"
"L67606001613","67606","001613"
"L66578000320","66578","000320"
"L67167000301","67167","000301"
"L67426006288","67426","006288"
"L67520000572","67520","000572"
"L67645001302","67645","001302"
"L67178004970","67178","004970"
"L66886002781","66886","002781"
"L67811000660","67811","000660"
"L67833018682","67833","018682"
"L65969001893","65969","001893"
"L67701001168","67701","001168"
"L67606001830","67606","001830"
"L67701000744","67701","000744"
"L67701001189","67701","001189"
"L67701001171","67701","001171"
"L67248005748","67248","005748"
"L67170000717","67170","000717"
"L67811008672","67811","008672"
"L67465004039","67465","004039"
"L67525002300","67525","002300"
"L67526001748","67526","001748"
"L67646000764","67646","000764"
"L67645005302","67645","005302"
"L66488000763","66488","000763"
"L67581005240","67581","005240"
"L67730003004","67730","003004"
"L67645009799","67645","009799"
"l67351002504","67351","002504"
"L67580003860","67580","003860"
"L67690001883","67690","001883"
"L67690001987","67690","001987"
"L67351018942","67351","018942"
"L67690001988","67690","001988"
"L67574001400","67574","001400"
"L66743002837","66743","002837"
"L67297002867","67297","002867"
"L66408001254","66408","001254"
"L67418001903","67418","001903"
"L67610001678","67610","001678"
"L67240002437","67240","002437"
"L67645007972","67645","007972"
"L67090001195","67090","001195"
"L66944003637","66944","003637"
"L67581001712","67581","001712"
"L67699000806","67699","000806"
"L67766006337","67766","006337"
"L67577003051","67577","003051"
"L67609000369","67609","000369"
"L67088001754","67088","001754"
"l67005005396","67005","005396"
"L67170007935","67170","007935"
"L67797003831","67797","003831"
"L67640005015","67640","005015"
"L67811008700","67811","008700"
"L67640001748","67640","001748"
"L67519001190","67519","001190"
"L67491000198","67491","000198"
"L67766008757","67766","008757"
"L67798001972","67798","001972"
"l67170007170","67170","007170"
"L66777008482","66777","008482"
"L67492001958","67492","001958"
"L67526008061","67526","008061"
"L67645005394","67645","005394"
"L67524005463","67524","005463"
"L67574000431","67574","000431"
"L67469000984","67469","000984"
"L67427000510","67427","000510"
"L67301000982","67301","000982"
"L67301000515","67301","000515"
"L67795000859","67795","000859"
"L67170004468","67170","004468"
"L67819002898","67819","002898"
"L67794000360","67794","000360"
"L65835000573","65835","000573"
"L67696001546","67696","001546"
"L67490000811","67490","000811"
"L67728003814","67728","003814"
"L67699000472","67699","000472"
"L67606000844","67606","000844"
"L67728003822","67728","003822"
"L67606000834","67606","000834"
"L67360000251","67360","000251"
"L66720003360","66720","003360"
"L67274001082","67274","001082"
"L67360000264","67360","000264"
"L67728003823","67728","003823"
"L67581000111","67581","000111"
"L66097001513","66097","001513"
"L65802001724","65802","001724"
"L66097003543","66097","003543"
"L66097002826","66097","002826"
"L66478000097","66478","000097"
"L67766002367","67766","002367"
"L67219000011","67219","000011"
"L67428001958","67428","001958"
"L67833008032","67833","008032"
"L67245000220","67245","000220"
"L66581011262","66581","011262"
"L67606000949","67606","000949"
"L65835004177","65835","004177"
"L67766000874","67766","000874"
"L67429002683","67429","002683"
"L67696000889","67696","000889"
"L67132000772","67132","000772"
"L67645008791","67645","008791"
"L67645008783","67645","008783"
"L67524000442","67524","000442"
"L67730000595","67730","000595"
"L67696002584","67696","002584"
"L67347000686","67347","000686"
"L67811008000","67811","008000"
"L67273001554","67273","001554"
"L67273001558","67273","001558"
"L67248000356","67248","000356"
"L67747000167","67747","000167"
"L67747000159","67747","000159"
"L67747000163","67747","000163"
"L67747000154","67747","000154"
"L67747000162","67747","000162"
"L67429000777","67429","000777"
"L67747000166","67747","000166"
"L67519001216","67519","001216"
"L67747000158","67747","000158"
"L67519001219","67519","001219"
"L67486000798","67486","000798"
"L67812000381","67812","000381"
"L67486000804","67486","000804"
"L67486000474","67486","000474"
"L67486000794","67486","000794"
"L67486000475","67486","000475"
"L67524009119","67524","009119"
"L67524008992","67524","008992"
"L66007001538","66007","001538"
"L67606003886","67606","003886"
"L67645009084","67645","009084"
"L67795000384","67795","000384"
"L67352004288","67352","004288"
"L67248004702","67248","004702"
"L67465003394","67465","003394"
"L66979000352","66979","000352"
"L67233000899","67233","000899"
"L67417006060","67417","006060"
"L67696001245","67696","001245"
"L67580002106","67580","002106"
"L67794004086","67794","004086"
"L66568000190","66568","000190"
"L66264001409","66264","001409"
"L67573001194","67573","001194"
"L66568000181","66568","000181"
"L66264001408","66264","001408"
"L66264001318","66264","001318"
"L66568000184","66568","000184"
"L66568000185","66568","000185"
"L67573000069","67573","000069"
"L67799001650","67799","001650"
"L67799001648","67799","001648"
"L67574001734","67574","001734"
"L67809001950","67809","001950"
"L67731001650","67731","001650"
"L67698001294","67698","001294"
"l67698001338","67698","001338"
"L67747005629","67747","005629"
"L67747005642","67747","005642"
"L67747005635","67747","005635"
"L67747005631","67747","005631"
"L67747005638","67747","005638"
"L67747005625","67747","005625"
"L67747005632","67747","005632"
"L67485000689","67485","000689"
"L67485000674","67485","000674"
"L67352004213","67352","004213"
"L67698000624","67698","000624"
"L67996001026","67996","001026"
"L67872011122","67872","011122"
"L67355003544","67355","003544"
"L67088002111","67088","002111"
"L67871004397","67871","004397"
"L67352001504","67352","001504"
"L67866001576","67866","001576"
"L67799001647","67799","001647"
"L67866001310","67866","001310"
"L67466000158","67466","000158"
"L67606001151","67606","001151"
"L67462000752","67462","000752"
"L67611001038","67611","001038"
"L67996001872","67996","001872"
"L67358000215","67358","000215"
"L67996001873","67996","001873"
"l67178006034","67178","006034"
"L67811005030","67811","005030"
"L67811008852","67811","008852"
"L67811008828","67811","008828"
"L67795000030","67795","000030"
"L67996002114","67996","002114"
"L67747000256","67747","000256"
"L65809006696","65809","006696"
"L67429000129","67429","000129"
"L67872000406","67872","000406"
"L67080002828","67080","002828"
"L67580000910","67580","000910"
"L66138005319","66138","005319"
"L66941001280","66941","001280"
"L66138005313","66138","005313"
"L67864000264","67864","000264"
"L66138005323","66138","005323"
"L67080002821","67080","002821"
"L66138005317","66138","005317"
"L67696001386","67696","001386"
"L67645000383","67645","000383"
"L66986004616","66986","004616"
"L66986004611","66986","004611"
"L66850008100","66850","008100"
"L66570003056","66570","003056"
"L66986004598","66986","004598"
"L67580000926","67580","000926"
"L67840000496","67840","000496"
"L67872008564","67872","008564"
"L67872008559","67872","008559"
"L67581005843","67581","005843"
"L67868001422","67868","001422"
"l67869000691","67869","000691"
"L67996000552","67996","000552"
"L67728001465","67728","001465"
"L67690001833","67690","001833"
"L67705000224","67705","000224"
"L67993003059","67993","003059"
"L67993003054","67993","003054"
"L67993002245","67993","002245"
"L67913000279","67913","000279"
"L67800001420","67800","001420"
"L67867001352","67867","001352"
"L68001000507","68001","000507"
"L67519000889","67519","000889"
"L67797003682","67797","003682"
"L67574000390","67574","000390"
"L66665000637","66665","000637"
"L67520001544","67520","001544"
"L67248003577","67248","003577"
"L67606004547","67606","004547"
"L67524003312","67524","003312"
"L68040001227","68040","001227"
"L68040001798","68040","001798"
"L68040001806","68040","001806"
"L68040001794","68040","001794"
"L68040001235","68040","001235"
"L68040001795","68040","001795"
"L68040001228","68040","001228"
"L68040001802","68040","001802"
"L68040001807","68040","001807"
"L68040001239","68040","001239"
"L68040001799","68040","001799"
"L68040001236","68040","001236"
"L68040001803","68040","001803"
"L68040001232","68040","001232"
"L66408000190","66408","000190"
"L68040001231","68040","001231"
"L67248006333","67248","006333"
"L67352006590","67352","006590"
"L66866003405","66866","003405"
"L67996001084","67996","001084"
"L67866000080","67866","000080"
"L67574000887","67574","000887"
"L67839000057","67839","000057"
"L67866001758","67866","001758"
"L67797001521","67797","001521"
"L67486000718","67486","000718"
"L68040001246","68040","001246"
"L67704000561","67704","000561"
"L66850004280","66850","004280"
"L67302002669","67302","002669"
"L67350002588","67350","002588"
"L67798000345","67798","000345"
"L67261000356","67261","000356"
"L67606001934","67606","001934"
"L67468000580","67468","000580"
"L67519000890","67519","000890"
"L67800001419","67800","001419"
"L67519000894","67519","000894"
"L67800001423","67800","001423"
"L67996001720","67996","001720"
"L66980000677","66980","000677"
"L67645012091","67645","012091"
"L67645000892","67645","000892"
"L68002001737","68002","001737"
"L68021001360","68021","001360"
"L67347002469","67347","002469"
"L67347002465","67347","002465"
